pl_hostname,pl_name,ra,dec,st_dist,st_optmag
Kepler-20,Kepler-20 g,287.698004,42.338726,290,12.51
Kepler-200,Kepler-200 b,284.40992,41.237465,658,13.984
Kepler-200,Kepler-200 c,284.40992,41.237465,658,13.984
Kepler-201,Kepler-201 b,293.62604,41.272827,613,13.004
Kepler-201,Kepler-201 c,293.62604,41.272827,613,13.004
Kepler-202,Kepler-202 b,282.973419,41.322006,302,13.872
Kepler-202,Kepler-202 c,282.973419,41.322006,302,13.872
Kepler-203,Kepler-203 b,297.089977,41.388039,697,13.989
Kepler-203,Kepler-203 c,297.089977,41.388039,697,13.989
Kepler-203,Kepler-203 d,297.089977,41.388039,697,13.989
Kepler-204,Kepler-204 b,285.347187,41.761925,769,13.909
Kepler-204,Kepler-204 c,285.347187,41.761925,769,13.909
Kepler-205,Kepler-205 b,285.287111,41.861172,150,13.506
Kepler-205,Kepler-205 c,285.287111,41.861172,150,13.506
Kepler-206,Kepler-206 b,291.634678,41.833866,617,13.484
Kepler-206,Kepler-206 c,291.634678,41.833866,617,13.484
Kepler-206,Kepler-206 d,291.634678,41.833866,617,13.484
Kepler-207,Kepler-207 b,290.030517,42.16605,760,13.182
Kepler-207,Kepler-207 c,290.030517,42.16605,760,13.182
Kepler-207,Kepler-207 d,290.030517,42.16605,760,13.182
Kepler-208,Kepler-208 b,293.890206,42.528008,856,13.749
Kepler-208,Kepler-208 c,293.890206,42.528008,856,13.749
Kepler-208,Kepler-208 d,293.890206,42.528008,856,13.749
Kepler-208,Kepler-208 e,293.890206,42.528008,856,13.749
Kepler-209,Kepler-209 b,291.169537,42.640812,584,13.998
Kepler-209,Kepler-209 c,291.169537,42.640812,584,13.998
Kepler-21,Kepler-21 b,287.361816,38.714016,113,8.25
Kepler-210,Kepler-210 b,292.503389,43.083149,242,13.822
Kepler-210,Kepler-210 c,292.503389,43.083149,242,13.822
Kepler-211,Kepler-211 b,285.439151,43.168484,322,13.283
Kepler-211,Kepler-211 c,285.439151,43.168484,322,13.283
Kepler-212,Kepler-212 b,287.620834,43.141678,597,13.178
Kepler-212,Kepler-212 c,287.620834,43.141678,597,13.178
Kepler-213,Kepler-213 b,290.824182,44.647186,578,13.648
Kepler-213,Kepler-213 c,290.824182,44.647186,578,13.648
Kepler-214,Kepler-214 b,284.754851,44.956032,804,13.949
Kepler-214,Kepler-214 c,284.754851,44.956032,804,13.949
Kepler-215,Kepler-215 b,294.973509,45.213688,467,13.58
Kepler-215,Kepler-215 c,294.973509,45.213688,467,13.58
Kepler-215,Kepler-215 d,294.973509,45.213688,467,13.58
Kepler-215,Kepler-215 e,294.973509,45.213688,467,13.58
Kepler-216,Kepler-216 b,293.728072,46.129154,913,13.998
Kepler-216,Kepler-216 c,293.728072,46.129154,913,13.998
Kepler-217,Kepler-217 b,293.037744,46.277508,1066,13.294
Kepler-217,Kepler-217 c,293.037744,46.277508,1066,13.294
Kepler-217,Kepler-217 d,293.037744,46.277508,1066,13.294
Kepler-218,Kepler-218 b,295.412811,46.266472,636,13.967
Kepler-218,Kepler-218 c,295.412811,46.266472,636,13.967
Kepler-218,Kepler-218 d,295.412811,46.266472,636,13.967
Kepler-219,Kepler-219 b,288.73898,46.762558,946,13.764
Kepler-219,Kepler-219 c,288.73898,46.762558,946,13.764
Kepler-219,Kepler-219 d,288.73898,46.762558,946,13.764
Kepler-22,Kepler-22 b,289.217484,47.884464,190,11.664
Kepler-220,Kepler-220 b,291.506237,46.895779,154,13.177
Kepler-220,Kepler-220 c,291.506237,46.895779,154,13.177
Kepler-220,Kepler-220 d,291.506237,46.895779,154,13.177
Kepler-220,Kepler-220 e,291.506237,46.895779,154,13.177
Kepler-221,Kepler-221 b,296.654765,46.83527,414,13.749
Kepler-221,Kepler-221 c,296.654765,46.83527,414,13.749
Kepler-221,Kepler-221 d,296.654765,46.83527,414,13.749
Kepler-221,Kepler-221 e,296.654765,46.83527,414,13.749
Kepler-222,Kepler-222 b,287.9061,46.937767,781,15.063
Kepler-222,Kepler-222 c,287.9061,46.937767,781,15.063
Kepler-222,Kepler-222 d,287.9061,46.937767,781,15.063
Kepler-223,Kepler-223 b,298.318356,47.279495,1135,15.344
Kepler-223,Kepler-223 c,298.318356,47.279495,1135,15.344
Kepler-223,Kepler-223 d,298.318356,47.279495,1135,15.344
Kepler-223,Kepler-223 e,298.318356,47.279495,1135,15.344
Kepler-224,Kepler-224 b,290.934287,47.357601,783,15.644
Kepler-224,Kepler-224 c,290.934287,47.357601,783,15.644
Kepler-224,Kepler-224 d,290.934287,47.357601,783,15.644
Kepler-224,Kepler-224 e,290.934287,47.357601,783,15.644
Kepler-225,Kepler-225 b,292.193984,47.457096,498,15.962
Kepler-225,Kepler-225 c,292.193984,47.457096,498,15.962
Kepler-226,Kepler-226 b,292.376129,47.880989,966,15.416
Kepler-226,Kepler-226 c,292.376129,47.880989,966,15.416
Kepler-226,Kepler-226 d,292.376129,47.880989,966,15.416
Kepler-227,Kepler-227 b,291.934236,48.141651,1095,15.347
Kepler-227,Kepler-227 c,291.934236,48.141651,1095,15.347
Kepler-228,Kepler-228 b,296.286142,48.224667,1307,15.714
Kepler-228,Kepler-228 c,296.286142,48.224667,1307,15.714
Kepler-228,Kepler-228 d,296.286142,48.224667,1307,15.714
Kepler-229,Kepler-229 b,286.999471,48.375797,877,15.841
Kepler-229,Kepler-229 c,286.999471,48.375797,877,15.841
Kepler-229,Kepler-229 d,286.999471,48.375797,877,15.841
Kepler-23,Kepler-23 b,294.218924,49.479225,800,13.438
Kepler-23,Kepler-23 c,294.218924,49.479225,800,13.438
Kepler-23,Kepler-23 d,294.218924,49.479225,800,13.438
Kepler-230,Kepler-230 b,285.718538,48.505859,775,15.082
Kepler-230,Kepler-230 c,285.718538,48.505859,775,15.082
Kepler-231,Kepler-231 b,293.973353,50.531914,325,15.385
Kepler-231,Kepler-231 c,293.973353,50.531914,325,15.385
Kepler-232,Kepler-232 b,295.816158,51.121742,1155,15.367
Kepler-232,Kepler-232 c,295.816158,51.121742,1155,15.367
Kepler-233,Kepler-233 b,296.366522,51.319523,825,15.339
Kepler-233,Kepler-233 c,296.366522,51.319523,825,15.339
Kepler-234,Kepler-234 b,291.653519,38.494659,1651,15.541
Kepler-234,Kepler-234 c,291.653519,38.494659,1651,15.541
Kepler-235,Kepler-235 b,286.079103,39.278313,369,15.954
Kepler-235,Kepler-235 c,286.079103,39.278313,369,15.954
Kepler-235,Kepler-235 d,286.079103,39.278313,369,15.954
Kepler-235,Kepler-235 e,286.079103,39.278313,369,15.954
Kepler-236,Kepler-236 b,283.866378,39.898092,265,15.414
Kepler-236,Kepler-236 c,283.866378,39.898092,265,15.414
Kepler-237,Kepler-237 b,283.221387,40.421834,647,15.289
Kepler-237,Kepler-237 c,283.221387,40.421834,647,15.289
Kepler-238,Kepler-238 b,287.897113,40.637815,1369,15.084
Kepler-238,Kepler-238 c,287.897113,40.637815,1369,15.084
Kepler-238,Kepler-238 d,287.897113,40.637815,1369,15.084
Kepler-238,Kepler-238 e,287.897113,40.637815,1369,15.084
Kepler-238,Kepler-238 f,287.897113,40.637815,1369,15.084
Kepler-239,Kepler-239 b,294.202137,40.663406,658,15.208
Kepler-239,Kepler-239 c,294.202137,40.663406,658,15.208
Kepler-24,Kepler-24 b,290.413267,38.343754,1200,14.925
Kepler-24,Kepler-24 c,290.413267,38.343754,1200,14.925
Kepler-24,Kepler-24 d,290.413267,38.343754,1200,14.925
Kepler-24,Kepler-24 e,290.413267,38.343754,1200,14.925
Kepler-240,Kepler-240 b,291.158774,40.750263,738,15.66
Kepler-240,Kepler-240 c,291.158774,40.750263,738,15.66
Kepler-241,Kepler-241 b,292.913118,41.060921,512,15.389
Kepler-241,Kepler-241 c,292.913118,41.060921,512,15.389
Kepler-242,Kepler-242 b,286.565695,41.808403,670,15.376
Kepler-242,Kepler-242 c,286.565695,41.808403,670,15.376
Kepler-243,Kepler-243 b,285.11047,42.033958,669,15.086
Kepler-243,Kepler-243 c,285.11047,42.033958,669,15.086
Kepler-244,Kepler-244 b,287.24268,42.301369,928,15.604
Kepler-244,Kepler-244 c,287.24268,42.301369,928,15.604
Kepler-244,Kepler-244 d,287.24268,42.301369,928,15.604
Kepler-245,Kepler-245 b,291.638965,42.436317,866,15.599
Kepler-245,Kepler-245 c,291.638965,42.436317,866,15.599
Kepler-245,Kepler-245 d,291.638965,42.436317,866,15.599
Kepler-245,Kepler-245 e,291.638965,42.436317,866,15.599
Kepler-246,Kepler-246 b,296.483427,42.663429,736,15.024
Kepler-246,Kepler-246 c,296.483427,42.663429,736,15.024
Kepler-247,Kepler-247 b,288.642531,43.039291,667,15.067
Kepler-247,Kepler-247 c,288.642531,43.039291,667,15.067
Kepler-247,Kepler-247 d,288.642531,43.039291,667,15.067
Kepler-248,Kepler-248 b,293.061384,43.581356,800,15.258
Kepler-248,Kepler-248 c,293.061384,43.581356,800,15.258
Kepler-249,Kepler-249 b,296.985068,43.658524,133,15.234
Kepler-249,Kepler-249 c,296.985068,43.658524,133,15.234
Kepler-249,Kepler-249 d,296.985068,43.658524,133,15.234
Kepler-25,Kepler-25 b,286.638393,39.487894,244.96,10.734
Kepler-25,Kepler-25 c,286.638393,39.487894,244.96,10.734
Kepler-25,Kepler-25 d,286.638393,39.487894,244.96,10.734
Kepler-250,Kepler-250 b,289.594765,44.141953,788,15.46
Kepler-250,Kepler-250 c,289.594765,44.141953,788,15.46
Kepler-250,Kepler-250 d,289.594765,44.141953,788,15.46
Kepler-251,Kepler-251 b,296.566237,44.105865,1014,15.223
Kepler-251,Kepler-251 c,296.566237,44.105865,1014,15.223
Kepler-251,Kepler-251 d,296.566237,44.105865,1014,15.223
Kepler-251,Kepler-251 e,296.566237,44.105865,1014,15.223
Kepler-252,Kepler-252 b,295.579345,44.545963,391,15.058
Kepler-252,Kepler-252 c,295.579345,44.545963,391,15.058
Kepler-253,Kepler-253 b,291.841992,44.858089,849,15.532
Kepler-253,Kepler-253 c,291.841992,44.858089,849,15.532
Kepler-253,Kepler-253 d,291.841992,44.858089,849,15.532
Kepler-254,Kepler-254 b,288.164701,45.816504,1366,15.843
Kepler-254,Kepler-254 c,288.164701,45.816504,1366,15.843
Kepler-254,Kepler-254 d,288.164701,45.816504,1366,15.843
Kepler-255,Kepler-255 b,296.064233,45.976841,1011,15.596
Kepler-255,Kepler-255 c,296.064233,45.976841,1011,15.596
Kepler-255,Kepler-255 d,296.064233,45.976841,1011,15.596
Kepler-256,Kepler-256 b,292.580445,46.097389,1181,15.065
Kepler-256,Kepler-256 c,292.580445,46.097389,1181,15.065
Kepler-256,Kepler-256 d,292.580445,46.097389,1181,15.065
Kepler-256,Kepler-256 e,292.580445,46.097389,1181,15.065
Kepler-257,Kepler-257 b,297.315994,46.023269,775,15.471
Kepler-257,Kepler-257 c,297.315994,46.023269,775,15.471
Kepler-257,Kepler-257 d,297.315994,46.023269,775,15.471
Kepler-258,Kepler-258 b,294.06849,46.57933,592,15.223
Kepler-258,Kepler-258 c,294.06849,46.57933,592,15.223
Kepler-259,Kepler-259 b,288.211929,46.615005,1014,15.219
Kepler-259,Kepler-259 c,288.211929,46.615005,1014,15.219
Kepler-26,Kepler-26 b,284.940997,46.56654,339,15.473
Kepler-26,Kepler-26 c,284.940997,46.56654,339,15.473
Kepler-26,Kepler-26 d,284.940997,46.56654,339,15.473
Kepler-26,Kepler-26 e,284.940997,46.56654,339,15.473
Kepler-260,Kepler-260 b,291.925972,38.014122,589,14.138
Kepler-260,Kepler-260 c,291.925972,38.014122,589,14.138
Kepler-261,Kepler-261 b,291.364773,37.609184,338,13.562
Kepler-261,Kepler-261 c,291.364773,37.609184,338,13.562
Kepler-262,Kepler-262 b,290.728675,37.252649,810,14.246
Kepler-262,Kepler-262 c,290.728675,37.252649,810,14.246
Kepler-263,Kepler-263 b,292.469762,37.567794,891,15.391
Kepler-263,Kepler-263 c,292.469762,37.567794,891,15.391
Kepler-264,Kepler-264 b,292.044615,37.376246,955,13.038
Kepler-264,Kepler-264 c,292.044615,37.376246,955,13.038
Kepler-265,Kepler-265 b,290.510478,41.24482,1360,15.381
Kepler-265,Kepler-265 c,290.510478,41.24482,1360,15.381
Kepler-265,Kepler-265 d,290.510478,41.24482,1360,15.381
Kepler-265,Kepler-265 e,290.510478,41.24482,1360,15.381
Kepler-266,Kepler-266 b,294.484378,44.166916,1090,15.59
Kepler-266,Kepler-266 c,294.484378,44.166916,1090,15.59
Kepler-267,Kepler-267 b,299.830387,47.157461,281,15.438
Kepler-267,Kepler-267 c,299.830387,47.157461,281,15.438
Kepler-267,Kepler-267 d,299.830387,47.157461,281,15.438
Kepler-268,Kepler-268 b,291.976175,38.055075,818,13.703
Kepler-268,Kepler-268 c,291.976175,38.055075,818,13.703
Kepler-269,Kepler-269 b,290.215171,41.775967,1193,15.808
Kepler-269,Kepler-269 c,290.215171,41.775967,1193,15.808
Kepler-27,Kepler-27 b,292.236769,41.085876,1140,15.855
Kepler-27,Kepler-27 c,292.236769,41.085876,1140,15.855
Kepler-270,Kepler-270 b,282.2001,44.422302,1019,13.908
Kepler-270,Kepler-270 c,282.2001,44.422302,1019,13.908
Kepler-271,Kepler-271 b,283.00298,44.284233,418,13.404
Kepler-271,Kepler-271 c,283.00298,44.284233,418,13.404
Kepler-271,Kepler-271 d,283.00298,44.284233,418,13.404
Kepler-272,Kepler-272 b,299.127524,47.59383,699,14.678
Kepler-272,Kepler-272 c,299.127524,47.59383,699,14.678
Kepler-272,Kepler-272 d,299.127524,47.59383,699,14.678
Kepler-273,Kepler-273 b,291.302209,47.697758,874,14.968
Kepler-273,Kepler-273 c,291.302209,47.697758,874,14.968
Kepler-274,Kepler-274 b,292.922774,38.477274,1172,15.035
Kepler-274,Kepler-274 c,292.922774,38.477274,1172,15.035
Kepler-275,Kepler-275 b,292.479713,38.514927,1818,15.319
Kepler-275,Kepler-275 c,292.479713,38.514927,1818,15.319
Kepler-275,Kepler-275 d,292.479713,38.514927,1818,15.319
Kepler-276,Kepler-276 b,293.56815,39.036326,1326,15.368
Kepler-276,Kepler-276 c,293.56815,39.036326,1326,15.368
Kepler-276,Kepler-276 d,293.56815,39.036326,1326,15.368
Kepler-277,Kepler-277 b,286.583175,39.077209,859,13.42
Kepler-277,Kepler-277 c,286.583175,39.077209,859,13.42
Kepler-278,Kepler-278 b,290.107193,38.702235,431,11.584
Kepler-278,Kepler-278 c,290.107193,38.702235,431,11.584
Kepler-279,Kepler-279 b,287.391224,42.194836,1223,13.659
Kepler-279,Kepler-279 c,287.391224,42.194836,1223,13.659
Kepler-279,Kepler-279 d,287.391224,42.194836,1223,13.659
Kepler-28,Kepler-28 b,292.137029,42.42942,472,15.036
Kepler-28,Kepler-28 c,292.137029,42.42942,472,15.036
Kepler-280,Kepler-280 b,291.39051,42.180588,751,14.466
Kepler-280,Kepler-280 c,291.39051,42.180588,751,14.466
Kepler-281,Kepler-281 b,294.108191,44.770699,1276,15.773
Kepler-281,Kepler-281 c,294.108191,44.770699,1276,15.773
Kepler-282,Kepler-282 b,284.677277,44.797684,1048,15.204
Kepler-282,Kepler-282 c,284.677277,44.797684,1048,15.204
Kepler-282,Kepler-282 d,284.677277,44.797684,1048,15.204
Kepler-282,Kepler-282 e,284.677277,44.797684,1048,15.204
Kepler-283,Kepler-283 b,293.613726,47.838998,453,15.847
Kepler-283,Kepler-283 c,293.613726,47.838998,453,15.847
Kepler-284,Kepler-284 b,293.146491,47.729649,1219,15.824
Kepler-284,Kepler-284 c,293.146491,47.729649,1219,15.824
Kepler-285,Kepler-285 b,291.390905,48.065609,789,15.173
Kepler-285,Kepler-285 c,291.390905,48.065609,789,15.173
Kepler-286,Kepler-286 b,290.676145,48.294289,1281,15.587
Kepler-286,Kepler-286 c,290.676145,48.294289,1281,15.587
Kepler-286,Kepler-286 d,290.676145,48.294289,1281,15.587
Kepler-286,Kepler-286 e,290.676145,48.294289,1281,15.587
Kepler-287,Kepler-287 b,290.927458,48.44355,866,14.775
Kepler-287,Kepler-287 c,290.927458,48.44355,866,14.775
Kepler-288,Kepler-288 b,288.916426,39.594717,1176,15.151
Kepler-288,Kepler-288 c,288.916426,39.594717,1176,15.151
Kepler-288,Kepler-288 d,288.916426,39.594717,1176,15.151
Kepler-289,Kepler-289 b,297.465344,42.88285,700,13.956
Kepler-289,Kepler-289 c,297.465344,42.88285,700,13.956
Kepler-289,Kepler-289 d,297.465344,42.88285,700,13.956
Kepler-29,Kepler-29 b,298.348324,47.491226,1400,15.282
Kepler-29,Kepler-29 c,298.348324,47.491226,1400,15.282
Kepler-290,Kepler-290 b,286.409984,42.681553,741,15.596
Kepler-290,Kepler-290 c,286.409984,42.681553,741,15.596
Kepler-291,Kepler-291 b,287.916357,42.437302,1296,15.934
Kepler-291,Kepler-291 c,287.916357,42.437302,1296,15.934
Kepler-292,Kepler-292 b,295.766145,42.424288,1051,15.956
Kepler-292,Kepler-292 c,295.766145,42.424288,1051,15.956
Kepler-292,Kepler-292 d,295.766145,42.424288,1051,15.956
Kepler-292,Kepler-292 e,295.766145,42.424288,1051,15.956
Kepler-292,Kepler-292 f,295.766145,42.424288,1051,15.956
Kepler-293,Kepler-293 b,286.358057,42.406509,1068,15.368
Kepler-293,Kepler-293 c,286.358057,42.406509,1068,15.368
Kepler-294,Kepler-294 b,287.392009,46.059312,1364,15.843
Kepler-294,Kepler-294 c,287.392009,46.059312,1364,15.843
Kepler-295,Kepler-295 b,285.345843,45.367786,630,14.447
Kepler-295,Kepler-295 c,285.345843,45.367786,630,14.447
Kepler-295,Kepler-295 d,285.345843,45.367786,630,14.447
Kepler-296,Kepler-296 b,286.540008,49.437326,226,15.921
Kepler-296,Kepler-296 c,286.540008,49.437326,226,15.921
Kepler-296,Kepler-296 d,286.540008,49.437326,226,15.921
Kepler-296,Kepler-296 e,286.540008,49.437326,226,15.921
Kepler-296,Kepler-296 f,286.540008,49.437326,226,15.921
Kepler-297,Kepler-297 b,283.209159,48.777645,745,14.232
Kepler-297,Kepler-297 c,283.209159,48.777645,745,14.232
Kepler-298,Kepler-298 b,283.039792,48.825359,504,15.415
Kepler-298,Kepler-298 c,283.039792,48.825359,504,15.415
Kepler-298,Kepler-298 d,283.039792,48.825359,504,15.415
Kepler-299,Kepler-299 b,283.206964,48.580502,1024,15.017
Kepler-299,Kepler-299 c,283.206964,48.580502,1024,15.017
Kepler-299,Kepler-299 d,283.206964,48.580502,1024,15.017
Kepler-299,Kepler-299 e,283.206964,48.580502,1024,15.017
Kepler-30,Kepler-30 b,285.283636,38.947281,1400,15.403
Kepler-30,Kepler-30 c,285.283636,38.947281,1400,15.403
Kepler-30,Kepler-30 d,285.283636,38.947281,1400,15.403
Kepler-300,Kepler-300 b,295.288694,48.59972,872,14.201
Kepler-300,Kepler-300 c,295.288694,48.59972,872,14.201
Kepler-301,Kepler-301 b,283.982968,49.23299,742,14.271
Kepler-301,Kepler-301 c,283.982968,49.23299,742,14.271
Kepler-301,Kepler-301 d,283.982968,49.23299,742,14.271
Kepler-302,Kepler-302 b,294.316985,43.629345,1433,15.505
Kepler-302,Kepler-302 c,294.316985,43.629345,1433,15.505
Kepler-303,Kepler-303 b,283.135465,43.657055,175,14.39
Kepler-303,Kepler-303 c,283.135465,43.657055,175,14.39
Kepler-304,Kepler-304 b,294.441763,40.557587,483,14.84
Kepler-304,Kepler-304 c,294.441763,40.557587,483,14.84
Kepler-304,Kepler-304 d,294.441763,40.557587,483,14.84
Kepler-304,Kepler-304 e,294.441763,40.557587,483,14.84
Kepler-305,Kepler-305 b,299.224311,40.343182,864,15.812
Kepler-305,Kepler-305 c,299.224311,40.343182,864,15.812
Kepler-305,Kepler-305 d,299.224311,40.343182,864,15.812
Kepler-306,Kepler-306 b,288.538671,40.61614,753,15.565
Kepler-306,Kepler-306 c,288.538671,40.61614,753,15.565
Kepler-306,Kepler-306 d,288.538671,40.61614,753,15.565
Kepler-306,Kepler-306 e,288.538671,40.61614,753,15.565
Kepler-307,Kepler-307 b,297.795132,40.417703,600,14.072
Kepler-307,Kepler-307 c,297.795132,40.417703,600,14.072
Kepler-308,Kepler-308 b,295.785154,40.43955,1284,15.809
Kepler-308,Kepler-308 c,295.785154,40.43955,1284,15.809
Kepler-309,Kepler-309 b,297.509851,46.961281,524,15.157
Kepler-309,Kepler-309 c,297.509851,46.961281,524,15.157
Kepler-31,Kepler-31 b,294.023014,45.853081,2100,15.237
Kepler-31,Kepler-31 c,294.023014,45.853081,2100,15.237
Kepler-31,Kepler-31 d,294.023014,45.853081,2100,15.237
Kepler-310,Kepler-310 b,288.839363,46.986744,634,14.279
Kepler-310,Kepler-310 c,288.839363,46.986744,634,14.279
Kepler-310,Kepler-310 d,288.839363,46.986744,634,14.279
Kepler-311,Kepler-311 b,282.06129,47.085491,774,13.797
Kepler-311,Kepler-311 c,282.06129,47.085491,774,13.797
Kepler-312,Kepler-312 b,298.395772,42.459756,569,12.949
Kepler-312,Kepler-312 c,298.395772,42.459756,569,12.949
Kepler-313,Kepler-313 b,298.294935,48.775459,954,14.167
Kepler-313,Kepler-313 c,298.294935,48.775459,954,14.167
Kepler-314,Kepler-314 b,294.674114,42.075588,263,12.557
Kepler-314,Kepler-314 c,294.674114,42.075588,263,12.557
Kepler-315,Kepler-315 b,298.023104,43.363522,1112,15.321
Kepler-315,Kepler-315 c,298.023104,43.363522,1112,15.321
Kepler-316,Kepler-316 b,290.826023,44.184109,342,15.224
Kepler-316,Kepler-316 c,290.826023,44.184109,342,15.224
Kepler-317,Kepler-317 b,294.943885,39.032062,1220,15.377
Kepler-317,Kepler-317 c,294.943885,39.032062,1220,15.377
Kepler-318,Kepler-318 b,298.482828,46.793617,463,13.297
Kepler-318,Kepler-318 c,298.482828,46.793617,463,13.297
Kepler-319,Kepler-319 b,288.811943,39.770658,549,13.828
Kepler-319,Kepler-319 c,288.811943,39.770658,549,13.828
Kepler-319,Kepler-319 d,288.811943,39.770658,549,13.828
Kepler-32,Kepler-32 b,297.842398,46.574281,303,16.452
Kepler-32,Kepler-32 c,297.842398,46.574281,303,16.452
Kepler-32,Kepler-32 d,297.842398,46.574281,303,16.452
Kepler-32,Kepler-32 e,297.842398,46.574281,303,16.452
Kepler-32,Kepler-32 f,297.842398,46.574281,303,16.452
Kepler-320,Kepler-320 b,293.213548,46.175125,1022,13.474
Kepler-320,Kepler-320 c,293.213548,46.175125,1022,13.474
Kepler-321,Kepler-321 b,294.453674,44.145756,377,12.706
Kepler-321,Kepler-321 c,294.453674,44.145756,377,12.706
Kepler-322,Kepler-322 b,281.348824,44.295242,428,13.53
Kepler-322,Kepler-322 c,281.348824,44.295242,428,13.53
Kepler-323,Kepler-323 b,291.38224,38.127473,473,12.722
Kepler-323,Kepler-323 c,291.38224,38.127473,473,12.722
Kepler-324,Kepler-324 b,286.471473,49.649021,492,14.122
Kepler-324,Kepler-324 c,286.471473,49.649021,492,14.122
Kepler-325,Kepler-325 b,289.835434,49.825626,883,15.009
Kepler-325,Kepler-325 c,289.835434,49.825626,883,15.009
Kepler-325,Kepler-325 d,289.835434,49.825626,883,15.009
